## Torsion are defined with the following atomIDs:
# dihed1: ai= 4079 aj= 2050 ak= 2061 al= 2065
# dihed2: ai= 2062 aj= 2063 ak= 2052 al= 4080
# dihed3: ai= 2048 aj= 2057 ak= 2058 al= 2064
# dihed4: ai= 2060 aj= 2059 ak= 2049 al= 4078
# dihed5: ai= 2069 aj= 2067 ak= 2053 al= 4081
# dihed6: ai= 2067 aj= 2069 ak= 2054 al= 4082
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6
3726  169.012   -5.968   36.866   -4.027   -6.043  155.375
3727  168.659   20.145   47.779  -21.299    6.128  166.683
3728  160.321   11.725   35.735   -9.868  -14.642  175.066
3729 -175.698   18.821   42.718   -4.205   14.650 -169.925
3730 -176.026   61.582   46.426   -3.033    6.105  157.948
3731  168.009   43.022   43.394   -7.877   -8.815  164.656
3732 -160.379   27.687   35.149   10.881  -22.417  153.852
3733  169.686   31.808   27.618   16.400  -21.696  160.923
3734  168.046   28.092   55.580   42.314   14.410  137.261
3735 -177.605   61.304   33.857   -2.118   -9.259  176.650
3736  168.951   10.357   47.374   15.323  -26.477 -177.113
3737  168.576    9.110   42.077    2.725  -38.301 -174.033
3738  165.456    1.061   35.670  -11.467   -8.539 -159.562
3739  160.797   16.266   30.615    0.714   -2.740 -167.409
3740  179.806   17.858   40.281   -4.414   -5.399 -169.398
3741 -175.826    8.995   39.192    5.068   -0.592  177.666
3742  179.436   28.386   37.367   -6.831    3.864 -177.239
3743 -173.467   31.165   19.051    0.653   10.575 -179.204
3744  176.101   13.186   40.617   -7.726   -0.470 -176.285
3745 -157.112   17.032   44.363   -3.158  -26.891  160.308
3746  172.650    8.204   51.270    1.129  -15.189  179.007
3747 -178.577    3.832  -23.110   11.417  -16.433 -137.510
3748  174.633    6.843  -37.982   -7.183  -20.285  171.816
3749  178.788   21.114   30.944   11.336  -51.692  163.341
3750 -161.168    2.401   50.260   10.500  -10.710  177.138
3751  172.068   25.485   27.930   -6.131  -39.551 -148.975
3752 -174.707   -2.577   41.341    0.011   16.813 -159.814
3753 -169.515   21.297   30.764  -22.986  -11.022  177.572
3754  175.369   11.357   30.556  -18.497   -1.099 -160.721
3755 -178.093   -3.858   48.510    5.993  -20.672  160.484
3756 -177.706   -3.310   41.279   -5.563   -5.801  153.739
3757  165.841    9.923   45.776   17.302   -2.591 -147.470
3758 -175.375   24.934   36.219   -2.220  -22.590 -168.841
3759 -169.084   36.565   18.476   -5.804   -1.140 -165.784
3760  174.711   -2.382   28.788   11.305  -28.410  179.124
3761 -169.716  -10.849   44.532  -12.290  -42.333  162.317
3762  166.252   13.787   36.149    7.294  -16.895  178.419
3763  168.971   14.229   36.564   16.368  -12.981  179.963
3764  165.704   35.191   50.675   -7.100  -32.985  164.262
3765 -165.743    5.728   34.373  -10.414    1.495  163.907
3766 -175.911   -8.647   50.809   -0.421  -35.618  179.453
3767 -177.929    8.465   37.515   21.297  -35.283  169.907
3768  165.577   27.821   53.280   22.266    0.363 -172.226
3769  168.017   15.802   28.779   -9.733    2.798 -174.251
3770  176.531   46.646   38.746   25.060  -24.558  173.583
3771 -168.961   38.653   32.510   -8.069    2.895 -172.000
3772  161.311   -6.644   37.709   11.908  -22.948  173.931
3773  174.190   17.337   46.844   -4.321   15.976 -159.984
3774 -168.460   19.978   47.950   18.853  -21.219  121.571
3775  173.272    9.753   29.808   14.890  -27.337 -178.732
3776 -166.163   34.578   48.617   30.700  -30.350  169.686
3777  174.953   -5.272  133.163   13.354   33.741  153.896
3778 -165.876    1.878  118.470   46.405  -13.648  142.679
3779 -176.188   30.735   24.723   -7.368   -1.874  155.873
3780  174.771   22.196   46.646   -4.134  -15.186  156.177
3781 -171.488   51.058   38.140    1.351  -14.467  136.588
3782  167.697   35.191   33.750   24.009   23.967 -167.808
3783  161.749   14.287   48.545   17.860  -10.270  171.511
3784 -158.117  -13.499   45.730    7.008  -22.774  170.808
3785 -173.442   25.547   38.313   10.290  -23.491 -179.804
3786 -177.182    7.225   35.234   16.853    0.051 -159.544
3787  178.288   23.672   54.867    0.175    4.646  177.641
3788  178.923    0.236   21.665    2.019  -47.296  179.053
3789 -179.851   20.224   37.870    3.970  -17.882 -179.036
3790 -177.263   17.227   42.468    6.242  -14.326   40.818
3791  161.498   29.576   28.470    2.082   -8.360    0.150
3792  170.443   56.346   36.050   -2.098   -1.435 -164.755
3793 -179.008   31.448   35.514    5.495  -31.201  -16.833
3794 -174.848   13.335   28.513   -3.727   -7.921   -0.606
3795  168.272    7.242   33.557   15.287   -5.643    8.235
3796 -171.055   47.458   25.087   -1.646  -27.636   17.539
3797 -175.478   55.601   21.286    2.784    5.612  178.242
3798 -175.781   23.173   35.051   36.192   -1.144 -170.174
3799  173.750   13.505   33.027    4.512  -16.133  168.741
3800  177.483   14.369   37.873   12.497   16.761  160.328
3801  176.976   52.648   33.718    6.454  -43.738  156.923
3802 -158.959   28.504   39.042   -4.996    5.434  178.409
3803 -177.546    6.757   40.532    5.992  -14.416  178.029
3804  179.798   58.479   26.236   -8.076   -1.793  163.903
3805 -179.012   29.451   38.588   -9.669  -36.244 -176.492
3806  167.407   10.097   53.528  -35.630   -5.787  170.435
3807  176.968    3.305   36.903   12.615  -11.149 -167.697
3808  179.575   -7.859   34.940    4.621  -12.439 -161.398
3809  171.894   -0.391   35.193    8.365  -14.929  171.879
3810  173.483   18.950   29.334   -9.285    6.735 -163.919
3811  172.712   35.931   43.094   -2.340  -25.538  177.539
3812 -179.758    3.165   36.121   -1.864   19.078 -171.434
3813 -177.640   41.792   43.908   10.927   29.857  163.040
3814  172.393   43.956   40.974   27.806  -11.038  154.330
3815 -175.256   -1.531   37.346   19.120   -6.939 -164.010
3816 -173.328   13.864   43.753    3.313  -20.995  171.581
3817 -161.813   51.974   48.635  -24.223   -7.764  153.574
3818  164.456    7.094   43.644  -30.865  -17.628  177.437
3819 -178.307   42.989   32.840   -4.852   28.231  168.252
3820  170.989   59.471   25.357   11.981   -1.290  172.759
3821  171.964  -15.757   40.295    5.950  -20.637  152.376
3822 -175.732   44.090   36.272   16.466  -18.282 -179.217
3823  174.114    7.134   28.873   15.853  -49.191  163.054
3824  166.014   11.095  -41.447    5.024    8.007 -179.795
3825 -179.225   10.847  -15.749    4.007   10.891 -170.157
3826  169.045   16.896  -29.215   -5.861   20.417 -148.265
3827  160.492   25.769  -33.250   -0.932    6.727 -164.506
3828 -172.678   -3.906  -27.359    5.632  -10.007 -146.082
3829  169.264   11.549  -11.800   13.114    4.968  175.673
3830  172.997   15.998  -30.452   -6.982   24.766 -157.989
3831  166.813   78.757  -29.813   -2.114  -14.722 -159.666
3832 -161.334   -0.398  -44.747  -15.109   26.593  169.809
3833 -173.268   20.299  -25.375   -5.024   -7.690 -155.243
3834  179.231   12.926  -30.438    2.667   33.802 -177.088
3835 -178.940   16.666  -24.909   10.661   13.683 -152.029
3836  169.104   -6.286   -8.585    6.452   11.571  154.187
3837  178.864    6.326  -38.229  -10.693   -0.411  -63.585
3838 -177.828   12.207  -35.731   12.480   31.503  -20.918
3839  177.281    0.721  -13.499   -9.503    5.706 -159.697
3840 -173.680   47.832  -38.729  -11.094   11.159 -156.535
3841 -179.210   41.731  -34.703    0.956  -15.682  171.010
3842  163.532   49.607  -39.120    4.764   -6.683  179.196
3843 -174.959   17.902  -23.734    3.616    0.771 -147.699
3844  166.633   -3.850  -22.378  -18.821   15.431  168.439
3845  174.992   56.328  -30.258   -1.399   16.714 -168.077
3846  173.730   30.787  -37.491    8.683   -0.263  173.659
3847  173.841   32.218   -6.395   11.638  -28.942 -164.480
3848  178.397    7.876  -15.062   17.870  -10.569  161.719
3849  151.206   -6.807  -22.703    2.093    6.666  179.500
3850 -169.693   20.223  -39.780   -7.036   21.294 -173.619
3851 -169.784  -14.988  -29.486   37.860    5.669 -170.062
3852 -170.585  158.098  -33.883   -8.370    2.539 -156.551
3853 -176.886   18.411  -32.693    9.937   10.885 -172.521
3854 -176.316   26.262  -27.566   16.652    7.086 -155.869
3855  170.238 -165.172    4.719    8.864   11.479  153.764
3856 -175.676    4.294  -36.604   24.823   12.676  173.881
3857  179.825   23.310  -32.922  -39.220   27.816  177.450
3858 -171.828   43.330  -22.951  -29.797   36.139   16.891
3859 -175.202    6.477  -62.200    0.754   22.333  -34.548
3860 -173.460   63.962  -45.796    7.472   37.724  -36.465
3861  169.818   18.074  -84.033  -17.248  -26.038 -169.401
3862  162.517   28.079  -41.037   -9.444   15.524 -154.415
3863 -177.942    6.994  -31.253   11.526   29.946  157.057
3864 -169.376    0.530  -47.809   -7.722   15.468  142.702
3865  179.846 -179.780  -19.943  -18.436   -0.798 -171.310
3866 -164.706    0.294  -27.801   11.569  -21.527  161.578
3867  171.116   23.710  -23.325    6.377  -10.540  178.876
3868  178.451    2.656  -37.726   23.099  -38.497  159.153
3869 -177.597  176.791  -33.336   -2.535  -12.183  167.113
3870 -177.824   11.109  -37.631   -3.010   30.583 -158.658
3871 -171.819   17.987  -16.248    1.171  -26.838  138.936
3872  176.054   10.874  -49.825   -4.749  139.837    0.477
3873  174.361   -7.619  -35.911   10.791   13.312  140.443
3874 -179.685   -9.299  -37.650    1.690   28.394  178.912
3875 -170.996  177.897  -42.458  -11.836   -5.154  146.994
3876 -173.643   -6.512  -44.850    6.853  -20.780  176.564
3877 -174.718  -13.233  -41.336    3.867   -0.731 -162.326
3878  176.530   36.574  -48.628   -0.894   -0.620 -150.088
3879 -176.320    0.835  -33.921   -2.263   13.475  170.368
3880  176.185 -175.278  -48.421  -20.721   18.714  174.018
3881 -179.038   -2.296  -53.675    2.441  -10.529 -174.655
3882  172.475   15.294  -36.914    2.528    6.851  177.228
3883 -169.857   22.679  -27.339   -3.197  -17.044  156.771
3884  179.955    7.138  -56.576   -4.985   -7.419  178.070
3885  162.478   25.946  -55.261   -2.665  -16.819 -164.412
3886  175.886   -5.196  -38.727   -8.355  -11.592 -168.440
3887  171.660   10.166  -26.975  -16.288   -2.744  156.092
3888  174.070   12.482  -40.767   10.250   16.797  165.212
3889 -175.367   22.162  -35.325   39.533   19.107  165.046
3890  167.170   23.819  -45.426    8.283   24.418  175.177
3891 -174.371   39.603  -29.117  -19.137   22.133   73.222
3892  166.763   11.247  -43.326  -17.852  -14.960   18.125
3893  164.267    4.457   -6.215    3.271  -35.084  155.853
3894 -171.278   19.666  -38.394  -24.421   11.771 -129.130
3895  173.640   11.510  -48.701   -0.987   17.755  174.774
3896 -179.238  172.814  -49.517    9.655   72.079  166.963
3897 -178.194    0.358  -38.084   14.822   17.523 -154.481
3898  176.587    5.872   41.086    7.431  -32.229  151.988
3899  167.835  166.491   55.713   28.971   -3.067  177.915
3900 -171.692   34.539   42.902   34.457  -26.862  146.526
3901 -161.301   -0.944   29.971  -13.584    5.432 -162.254
3902  174.432 -177.551   32.694   10.958    2.196 -174.394
3903  169.127   -8.514   46.758    2.410  -16.200 -177.641
3904 -175.257  -10.361   47.673    4.392   -5.805 -167.792
3905  161.955  -11.276   51.486  -12.644   10.249  167.058
3906  160.315   -3.674   37.349   28.501  -20.951  163.741
3907 -165.753  177.473   47.355   -1.653   -8.531 -168.242
3908 -159.859  148.847   32.551   17.343  -37.049  161.819
3909 -171.835   10.318   44.902   -1.666  -31.631  178.805
3910  158.520 -168.138   45.671   -2.432  -20.932  165.952
3911 -168.921   32.452   53.074   12.659  -49.890 -163.384
3912 -178.668   18.456   46.902   16.020   -9.840  173.406
3913  164.587   22.724   38.924    4.539   -7.711 -175.894
3914  169.994 -177.919   46.375   -3.428    2.050 -179.548
3915  173.129  124.538   24.923   11.251  -11.685 -152.093
3916 -165.331   25.293   48.819   -1.262  -24.924 -167.042
3917 -176.108   33.351   35.553    4.537  -29.602  178.958
3918  172.617   11.569   57.180  -12.117   -4.303  152.014
3919  179.221   10.024   43.423   18.132   -3.257 -163.168
3920 -173.327   -7.945   28.830    3.819  -25.720    7.469
3921 -168.203   22.202   39.191   13.996  -25.997   11.948
3922  179.436   18.744   28.642    7.031  -25.737   -2.367
3923  178.806   12.676   33.125   12.993  -27.232  -21.031
3924  175.292   23.392   58.087    3.456  -33.235   19.887
3925 -178.695    6.962  -10.866   -9.149   -6.300  177.065
3926 -175.560 -142.204   31.235    0.452    1.892  163.371
3927 -175.994  161.590   26.204   13.937   -5.387   31.750
3928  179.308  157.186   17.715  -10.438  -16.905  -10.024
3929  174.795 -178.531   32.325   14.967  -54.971  -22.164
3930 -178.270   22.065   41.930    3.640  -11.078  167.880
3931 -177.704   31.990   -0.560   -2.764   12.655  171.757
3932 -170.323  148.843  -17.868    6.425   -9.419  -16.392
3933 -168.745  177.464   39.237    7.577  -19.329    5.909
3934 -165.094   -9.083   49.444   26.285  -14.952   11.159
3935 -179.449 -169.242   43.429   -8.633  -21.032   -0.494
3936  170.425   -7.952   37.500   24.941   11.498  140.998
3937  178.936    7.692   39.292   17.918  -36.293   45.317
3938  173.373 -168.109   36.219  -26.501   -7.969  159.819
3939  179.385   -6.651   26.893   12.243  -11.207   12.551
3940 -173.849   25.929   47.427   -1.268  -21.010   16.305
3941  168.670   -5.206   35.511   14.024  -13.052  152.438
3942  172.343   23.180   30.236   14.560  -30.504 -166.726
3943  173.425    4.209   51.461   14.434  -28.779 -160.634
3944 -178.793    1.750   38.596   -8.439    3.528  168.208
3945 -170.087  179.002   58.020   15.527  -32.259  169.336
3946  176.787    3.007   19.963   13.006  -24.886  155.655
3947  165.725    8.045   36.992   -0.476  -11.959  164.147
3948  172.983   19.222   45.251   -7.855    6.572 -173.163
3949  171.445    9.686   29.998   -0.085  -13.252  165.619
3950  157.911 -155.869   42.537   27.146    9.500 -173.604
3951  155.193   34.684   34.702   12.566  -12.920 -159.618
3952 -168.197  161.298   30.262   15.901    2.182 -168.672
3953 -156.824  174.865   52.347    2.629   -7.188 -158.783
3954  169.280   22.467   50.785  -10.671  -30.984  159.957
3955  167.386  -20.867   43.090   -3.945  -13.011  175.420
3956  164.921   26.030   36.534   12.734   -0.321  143.464
3957 -167.214   27.874   43.394  -15.509  -13.308  149.748
3958  179.117  174.756   50.732   30.467    4.371  178.492
3959 -176.785  163.091   27.303   33.733    5.008  170.386
3960  169.796   44.325   30.896   -8.218  -31.532  176.168
3961 -171.789    0.834   33.442   10.231  -15.348  147.167
3962  176.523 -161.579   48.556   15.795  -15.114 -173.760
3963 -171.202   -0.019   42.646   -7.350  -15.398 -173.556
3964  174.471    8.990   28.718   -2.046   -8.516  155.900
3965  175.686  -15.639   54.862    1.326   -5.426 -171.120
3966  170.196  -22.042   38.436   -8.044  -45.576 -168.764
3967  178.104  -50.751   23.359   21.519  -23.568  166.994
3968 -176.483    7.641   38.719   -7.871   -1.229 -159.159
3969 -175.086  -20.659   50.386   -5.011  -15.190  168.583
3970 -164.428    6.853   40.257    0.149    0.561  153.948
3971 -173.313   -6.438   18.418   25.365   -7.955 -179.631
3972 -173.937   -0.867   35.544  -25.947  -10.547  137.641
3973  176.958   76.162   48.908   18.417  -37.662  179.098
3974  172.662   25.984   42.121    0.141   -7.897  165.927
3975 -178.958   -2.844   29.641  -11.847  -21.683  153.587
3976  172.063   -3.704   24.793   14.749  -49.276  -12.088
3977 -164.091    1.786   28.384   -0.350   -8.885 -173.806
3978  162.812   24.300   22.951   -0.489   -2.449 -141.611
3979  167.398   12.761   17.102   28.277   -4.844 -154.070
3980 -178.925  -40.837   24.095  -20.067  -50.431  -28.145
3981  175.268   34.560   44.109    6.722   11.444   -8.395
3982  177.411   19.074   21.204   -9.604   -9.502  172.155
3983  169.580  -17.635   49.646    3.475    7.877  158.603
3984 -175.605   15.860   11.988   46.969  -23.322   15.042
3985  177.265    9.672   50.932   11.229    0.364   -8.027
3986  167.478  179.863   33.038    1.485    2.149  178.158
3987 -171.655   30.999   38.819    2.502   -9.911 -174.395
3988 -173.106   10.626   40.574    5.174  -24.677  167.924
3989  165.369   35.018   52.122    7.825  -21.380  171.231
3990  157.551    9.183   56.271   12.351  -15.315 -166.404
3991 -164.888   37.284   33.679   -3.880   -0.325 -166.287
3992  168.580   -4.941   34.241   51.549    2.424  146.054
3993  179.111   70.962   63.196   10.451  -15.842  172.691
3994  178.616   56.327   38.723  -15.831  -78.259 -173.746
3995 -177.627   83.359   31.675   -3.436  -23.313  166.651
3996 -174.224   19.067   30.593   11.782   -4.141 -160.941
3997 -173.808   41.656   50.450   -6.768   -4.418  172.591
3998  176.417 -174.309   46.926   13.535   15.515  161.785
3999 -169.002  146.093   31.782   16.363   -4.595 -170.961
4000  174.017   56.532   47.256   29.723  -47.595  169.393
4001  179.475   15.123   60.841    4.446  -16.506 -160.549
4002  177.809 -171.877   27.325   16.862   27.769 -179.915
4003 -170.143   24.290   52.530    1.531  -46.292 -101.034
4004 -166.685   -0.476   48.837   14.286  -23.893  168.053
4005 -176.605   24.489   35.968   -5.919    2.522 -172.174
4006  165.347   -4.981   40.875   35.231  -13.491    1.306
4007 -168.650   35.681   37.760  -19.598    4.060 -167.105
4008  177.465   58.474   30.612   25.264  -13.617 -173.818
4009  163.361   71.435   38.553    2.531  -33.901 -155.578
4010  177.924   17.602   27.770   -5.563  -25.071  179.172
4011 -176.471   35.044   46.627   -1.394  -37.650  175.577
4012 -175.716   14.864   33.769   -6.557  -34.600  154.622
4013  172.960   -1.601   50.471   -1.639   -1.933  166.053
4014 -177.880   32.159   37.607    1.522   -7.626 -177.669
4015 -171.044    9.946   47.556   -9.467    1.677  173.269
4016 -160.700   43.073   58.029  -23.439  -26.195 -173.280
4017  175.936   38.033   26.012   21.303   19.121 -160.787
4018 -176.461   25.317   51.723   -4.094  -10.505 -173.769
4019 -163.607    8.644   47.822    3.958    1.346 -176.787
4020  178.130    8.694   41.206   11.211   22.759 -178.914
4021 -175.788    6.532   31.610   -2.927   -0.627  157.661
4022  177.346 -177.639   38.679    2.136   29.924 -167.707
4023  177.547   27.070   45.211   -5.083  -21.208 -176.768
4024 -174.904   34.761   53.112   -7.073    4.207  173.338
4025 -177.240   60.435   48.254   -4.794    1.029 -178.970
4026  175.614    8.557   54.058   11.023  -23.542  179.767
4027 -170.328   -0.244   47.112    2.126   30.028  170.986
4028 -178.397  -20.063   34.624   17.732  -21.244  138.990
4029  179.561   -3.379   26.998   37.901    2.313 -173.982
4030  165.642   38.543   59.073  -11.083  -23.923  161.457
4031 -166.523   20.010   48.903   49.074  -12.155 -167.247
4032 -172.316   25.489   32.685    6.621  -35.022 -176.823
4033  173.738   14.456   32.498    2.619    5.093 -150.593
4034 -161.052  176.958   24.118   -2.810  -23.240 -179.291
4035 -170.177  131.959   15.153   14.585    2.707 -168.828
4036  174.910   -0.595   43.785   17.864  -16.306 -165.796
4037  171.821   18.563   18.309    2.026   -3.790 -154.093
4038 -163.902    8.356   34.031   20.221   -6.313  177.676
4039  178.140    6.771   36.367   -0.985  -15.561 -137.232
4040 -176.849   -6.679   48.323    0.006    0.216  157.671
4041 -169.037    6.753   34.085   19.875   12.226 -170.687
4042  177.821   26.160   29.893   10.442  -10.908  173.041
4043  173.032    4.763   40.364   -1.363   -7.315  169.778
4044 -172.354  -13.248   15.593    9.655   15.600 -141.319
4045 -171.106   52.434   47.079   11.255  -16.695  179.804
4046 -164.044   -5.677   37.976    2.574  -17.277 -162.372
4047 -177.540   28.086   37.902    5.025   -8.612  179.220
4048  176.284   38.279   43.981   13.406   -6.381  144.419
4049  166.573   61.783   43.044    7.474  -15.512  146.773
4050 -167.512   18.353   43.478   -3.585    4.248   -8.941
4051  179.981   46.901   45.373    0.131    4.122  -13.628
4052 -167.742    6.433   26.431   28.807  -41.230 -144.399
4053  169.811   20.225   52.331    0.364   -9.414 -172.304
4054  174.175   24.222   35.905   -3.005   19.015  177.247
4055 -169.143 -172.932   34.165   -0.638  -13.913 -175.778
4056  173.066   -6.942   48.442   -2.629  -29.256 -170.047
4057 -175.487   -9.083   31.358   22.112   10.076 -177.674
4058  178.848   16.284   29.903    2.407   -3.764  154.874
4059 -172.013   20.664   35.654    8.639    9.489  171.748
4060 -168.341   15.991   35.841  -16.844   -4.397 -167.222
4061 -159.790  -25.254   40.341   -6.938  -16.423   10.509
4062 -179.252   14.115   41.101    4.808    8.544    3.396
4063 -177.032   15.564  -29.871   -8.385    5.757  -14.558
4064 -177.035   28.867   45.393    4.371   -5.216  139.254
4065  172.342    9.012   48.082    4.480    7.946  175.977
4066 -176.598    3.721   38.599  -16.506   -1.197  161.737
4067 -177.762   21.605   28.926    9.025  -34.996 -173.730
4068  176.989    6.169   38.150    3.981   -3.183  154.400
4069  173.347   30.641   12.086   -1.095  -22.110 -136.343
4070 -150.608   30.863   28.309   15.490   -9.858 -156.760
4071 -176.813   19.222   51.970   21.120  -12.272  168.376
4072  166.939  165.353   21.464   -2.567  -14.223  177.391
4073  165.843   27.327   41.396   -3.646  -17.081 -161.911
4074 -170.115   43.950   50.513   -1.274  -11.899  141.510
4075 -179.775    5.590   45.273   18.613    2.917 -170.386
4076  179.217    5.898   33.394  -14.822   11.604  151.466
4077 -169.075   23.066   57.892   28.403   -5.000  178.420
4078 -164.461   22.425   57.202   25.937   -6.292  173.098
4079  174.548   14.392   33.649   19.438   -3.442   34.029
4080  176.831   25.134   29.263    9.485  -27.141 -174.564
4081 -168.612   32.873   24.001   15.355   -2.879 -142.257
4082  177.262   27.828   46.538   11.773  -28.046  150.231
4083  170.705   28.301   27.375  -13.785  -24.479 -178.642
4084  171.739   18.472   35.154   18.133  -38.957 -152.066
4085 -176.300   26.949   38.814   13.222    1.233  160.098
4086  179.752   14.925   40.982   -3.013   23.155 -139.901
4087 -170.542   23.491   44.057    4.307    4.869  179.215
4088  174.070    0.099   22.499   20.061  -23.934 -163.024
4089 -173.105    2.255   39.480    5.364   -5.141 -161.431
4090 -177.649    7.404   56.856   10.280    1.611  179.165
4091  175.747   25.089   48.311  -15.747  -13.910 -171.551
4092  178.791   -6.891   38.285   -9.467    9.559 -163.529
4093 -169.018 -178.348   14.223   24.492  -23.054 -149.992
4094 -172.232   26.069   29.960   -8.911  -23.694 -153.252
4095 -172.022   56.501   56.035  -18.525  -15.245 -168.994
4096  162.359  142.998   41.200   19.571  -12.245 -177.061
4097 -173.596   41.074   23.266    7.331  -19.391 -173.127
4098 -175.561   12.025   28.942   23.034  -11.076 -155.518
4099 -179.181  168.360   21.336    7.891   -7.493  179.515
4100 -179.595   24.582   35.547   -6.084   19.684 -164.324
4101 -163.895   65.737   56.991   26.045  -12.721 -179.756
4102  160.192   19.881   45.304   -2.235  -33.023  161.308
4103 -166.218   21.273   45.543  -14.152  -49.247 -167.949
4104 -168.528   30.452   43.482    5.332  -32.193   13.811
4105 -168.884   21.513   41.220    2.802   -5.049  -36.135
4106 -177.270  169.962   29.931  -11.293  -22.895  -17.050
4107  174.180   41.186   36.426   10.852    7.386  177.673
4108 -175.579   21.968   22.590   11.848  -11.602  171.782
4109 -174.982 -170.926   36.110   11.874    7.190  173.357
4110  169.122   20.658   19.888   23.758  -10.869  162.699
4111 -177.541   18.595   44.125   26.543    5.364 -161.097
4112 -171.595   33.234   51.007   13.013  -16.015  163.516
4113  175.402    6.944   26.501   24.444  -23.774  167.982
4114  178.012   11.594   39.488   16.807  -20.007   -6.016
4115  166.959    9.022   43.143   31.185   11.412   43.208
4116 -171.357  179.487   53.512  -26.986  -24.795 -161.213
4117  173.301   34.095   42.508   20.030  -39.058  172.329
4118  167.376   68.526   39.567   -4.017  -23.279 -163.718
4119 -160.634   43.956   32.418   -8.750  -13.719  169.595
4120 -170.164   23.011   57.902   41.648   -8.579  173.154
4121 -161.249   10.303   59.670   -4.244  -25.911 -163.162
4122 -157.638  152.843   26.868   -7.676    0.439  175.346
4123 -178.791   47.277   42.830   -4.169  -17.393  179.389
4124  165.203   -7.051   26.650   -0.676  -15.308  178.969
4125 -167.953   20.209   57.102    8.169  -31.986 -172.035
4126 -159.650   25.998   64.395    8.448  -18.634 -160.977
4127  168.267   19.517   48.778  -20.946    8.929 -175.202
4128 -174.912   18.782   32.058    0.460   -4.451 -166.783
4129  160.894   23.684   41.053   -9.258   24.421  179.778
4130  178.593    0.079   45.124   11.942   20.949  145.418
4131 -174.588  179.348   30.985   31.683  -24.827  177.640
4132 -168.483  172.071   41.842    2.187  -42.463  -30.603
4133 -172.472   31.995   41.173   -2.248   -6.837  154.340
4134  169.766  149.746   40.828    9.882  -23.792 -160.093
4135 -171.154  169.700   44.924   -4.223   -0.883  174.162
4136 -174.344  165.794   44.454    5.949  -32.113  155.900
4137  179.257    7.366   21.676   19.210   21.236  170.909
4138 -169.985   -9.007   35.811   16.082  -25.039  164.455
4139  179.623  172.240   25.928  -10.976  -23.085 -156.022
4140 -170.729  168.857   37.625    1.106   17.462  176.888
4141 -174.120 -167.209   58.952   11.689  -39.219  175.345
4142  171.058  129.549   50.334   -2.429  -34.902  172.056
4143 -176.458   14.672   22.591   -5.822  -18.583 -175.880
4144  164.799   20.232   35.162   38.545  -21.553  175.495
4145 -168.895   -0.658   39.330   10.191   28.623 -172.122
4146 -178.032    4.285   29.479   20.879    4.914  174.140
4147  171.505   17.436   38.890  -12.362  -25.295  165.096
4148  163.491   31.961   36.288    4.140  -23.986  177.900
4149 -175.720  167.713   15.774   31.067  -10.327  162.195
4150  177.198    7.498   36.804   -2.400  -18.075  159.796
4151  166.066    6.914   24.264   -4.745  -16.059  172.119
4152 -174.190   15.229   29.557  -10.061    5.202  155.007
4153 -177.487  170.953   27.431  -14.739    3.152 -170.004
4154 -166.233  156.912   46.293   22.817    7.355  171.050
4155 -169.201  -14.557   45.135    1.903  -11.850  160.296
4156  164.515   22.085   49.866    4.273   -5.884   13.124
4157 -169.552   13.902   36.421   21.987  -20.270  176.289
4158  173.128   12.579   56.216   34.372    4.914  176.340
4159 -171.027   30.104   38.362   26.523  -15.890 -162.431
4160  163.536   17.151   32.272   16.880  -18.191  178.545
4161 -170.615 -167.045   41.962    4.335  -15.384 -174.071
4162 -172.936   -8.233   38.515   15.390  -59.668  169.133
4163  179.584   14.930   38.821    3.952  -17.386 -178.674
4164  178.594  178.830   29.208    9.780  -16.120  176.015
4165 -167.190  144.494   33.640    4.294  -28.909  160.765
4166  169.100 -178.036   34.865   37.584  -25.039 -149.341
4167 -162.244  160.788   35.332   -5.159  -29.196 -175.780
4168 -176.620   56.936   44.335   18.859    9.753  172.537
4169 -174.603    8.148   41.144   17.249  -10.091  159.428
4170  179.348   37.211   16.352    3.584  -17.596 -142.888
4171 -175.568    7.048   38.046  -12.322  -24.485 -172.323
4172  177.921  152.116   22.569   27.822    9.777 -175.553
4173 -161.039   42.136   32.224   18.839  -16.919  175.048
4174 -170.023   16.118   34.959   -2.292  -19.488  141.478
4175  179.907   27.926   36.630    9.976   -7.516 -171.582
4176 -173.382   14.867   11.677    3.301   -5.889 -173.106
4177 -178.050    8.449   16.290   15.373  -11.029 -166.755
4178 -173.982   42.709   49.221   24.174    6.491 -176.611
4179  171.766  159.748   41.017   19.197   -6.351 -133.839
4180 -175.585   42.933   32.139    8.192  -18.609 -175.992
4181  175.632   17.216   40.551    0.389   10.823   20.156
4182 -173.970   18.048   50.524   10.036   17.229 -167.199
4183 -179.931    5.688   67.011   10.006   -4.289  164.621
4184  179.137    7.290   41.209   18.010  -25.149 -143.318
4185  177.733  112.271   51.454   14.883   30.734  -16.270
4186  167.026   21.850   65.030    9.804   28.108   -8.906
4187  160.411   44.898   35.021   24.744    3.785  175.651
4188 -178.613   14.118   39.568   17.858   -4.793 -172.034
4189  175.769   38.883   54.966   26.288    8.614 -165.849
4190  173.955    3.049   37.998   -0.767   -2.870 -173.313
4191 -164.638 -172.350   20.125   40.933   -1.398 -160.804
4192 -170.732 -176.946   30.395   25.569  -15.170  161.893
