  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
     2189        0.273        3.728            1      253.776       65.402      276.491
     2190        0.182        3.733            0      254.115       78.773      277.859
     2191        0.281        3.692            1      251.559       71.465      274.424
     2192        0.150        3.713            1      253.737       77.962      275.912
     2193        0.307        3.736            1      253.839      100.930      278.365
     2194        0.290        3.683            1      251.898      107.671      273.863
     2195        0.268        3.699            1      250.762      107.060      274.624
     2196        0.229        3.729            1      251.640       85.318      271.404
     2197        0.282        3.732            1      255.778       99.093      278.185
     2198        0.131        3.747            1      254.217       92.587      278.067
     2199        0.240        3.710            1      250.920       78.949      275.110
     2200        0.231        3.776            1      255.204       73.024      274.768
     2201        0.313        3.745            1      253.215       70.638      276.709
     2202        0.230        3.777            1      253.862       75.669      275.847
     2203        0.472        3.761            1      252.439       77.921      276.384
     2204        0.285        3.795            1      256.800       76.752      279.439
     2205        0.321        3.723            1      252.929       77.745      276.476
     2206        0.232        3.722            1      251.992       63.462      277.428
     2207        0.210        3.748            1      253.841       71.343      275.271
     2208        0.239        3.723            1      252.815       96.781      275.423
     2209        0.319        3.757            1      254.572       93.269      276.043
     2210        0.381        3.720            1      251.423      108.970      273.113
     2211        0.360        3.726            1      253.088       91.299      274.302
     2212        0.368        3.732            1      253.042      101.134      275.331
     2213        0.405        3.745            1      253.194      100.212      276.012
     2214        0.421        3.740            1      252.913      106.698      273.694
     2215        0.244        3.732            1      256.320       73.416      281.769
     2216        0.211        3.684            1      251.218       91.531      276.663
     2217        0.287        3.765            1      253.628       95.388      277.501
     2218        0.154        3.732            1      253.725       71.561      276.277
     2219        0.244        3.726            1      252.538       73.015      274.118
     2220        0.273        3.774            1      254.767       80.159      273.148
     2221        0.247        3.747            1      254.585       94.605      277.916
     2222        0.347        3.778            1      254.270      117.869      274.691
     2223        0.273        3.746            1      253.493       74.059      273.712
     2224        0.288        3.717            1      253.425       94.357      276.237
     2225        0.189        3.720            1      252.573      108.873      274.337
     2226        0.239        3.755            1      253.488       84.434      276.977
     2227        0.208        3.696            1      253.656       90.539      273.887
     2228        0.159        3.734            1      254.850       94.115      279.389
     2229        0.285        3.755            1      253.003      101.277      274.867
     2230        0.324        3.710            1      254.141       59.928      278.828
     2231        0.208        3.699            1      251.469       88.171      271.942
     2232        0.301        3.753            1      253.993       98.283      274.037
     2233        0.266        3.719            1      252.545       92.467      274.055
     2234        0.308        3.770            1      254.136       91.138      274.268
     2235        0.317        3.766            1      253.720       98.234      275.533
     2236        0.452        3.724            1      250.565       94.703      273.952
     2237        0.210        3.732            1      251.810       73.067      271.543
     2238        0.325        3.711            1      251.672       93.534      271.562
     2239        0.417        3.781            1      253.968      106.104      276.066
     2240        0.704        3.770            1      253.221      128.759      271.329
     2241        0.759        3.732            1      252.482       88.356      274.434
     2242        0.859        3.731            1      251.428       87.956      270.746
     2243        0.943        3.745            1      252.887      103.919      276.169
     2244        0.928        3.716            1      252.376      120.172      275.692
     2245        0.928        3.721            1      251.429       86.690      275.358
     2246        1.001        3.682            1      251.593       81.121      277.423
     2247        0.867        3.701            1      250.404       63.181      275.798
     2248        0.884        3.725            1      251.973       75.537      275.530
     2249        0.823        3.751            1      253.024       67.902      275.261
     2250        0.992        3.752            1      252.630       49.755      274.812
     2251        0.806        3.742            1      252.798       63.458      273.510
     2252        0.809        3.744            1      252.767       94.218      276.360
     2253        0.966        3.739            1      251.933       72.473      272.929
     2254        0.874        3.776            1      253.604       73.103      274.257
     2255        0.834        3.738            1      252.823       58.450      276.452
     2256        0.848        3.739            1      252.589       75.606      274.485
     2257        0.927        3.713            1      252.794       66.580      281.581
     2258        1.107        3.761            1      252.832       63.635      274.690
     2259        0.947        3.725            1      250.176       68.613      271.569
     2260        0.850        3.732            1      251.791       47.789      271.380
     2261        0.914        3.763            1      253.987       62.048      274.285
     2262        1.049        3.772            1      255.842       60.040      280.085
     2263        1.215        3.716            1      254.145       80.574      282.215
     2264        1.012        3.725            1      253.534       95.331      276.170
     2265        0.958        3.774            1      255.296      106.488      281.025
     2266        1.103        3.724            1      252.045      123.575      272.160
     2267        1.030        3.751            1      253.148      104.407      274.759
     2268        1.009        3.745            1      253.619       91.019      277.252
     2269        1.050        3.748            1      252.551       99.023      277.917
     2270        1.020        3.756            1      253.439       92.358      276.962
     2271        1.046        3.766            1      252.214       93.967      275.827
     2272        0.830        3.745            1      252.509       86.083      274.629
     2273        0.937        3.717            1      250.248       83.781      269.904
     2274        1.065        3.726            1      252.473       78.264      276.362
     2275        0.996        3.713            1      251.644       86.106      276.216
     2276        1.027        3.742            1      253.878       87.954      279.181
     2277        1.012        3.726            1      252.154       74.794      272.716
     2278        1.024        3.739            1      253.348       73.260      274.253
     2279        1.073        3.769            1      254.516       72.814      275.691
     2280        1.015        3.727            1      251.207       91.403      271.866
     2281        1.040        3.755            1      254.798       98.197      278.621
     2282        0.915        3.704            1      250.996       85.891      271.568
     2283        1.078        3.697            1      251.875       78.974      275.895
     2284        1.050        3.730            1      251.882       73.244      272.008
     2285        0.779        3.743            1      250.845      107.265      270.843
     2286        1.097        3.706            1      252.388       88.788      274.922
     2287        1.109        3.721            1      252.035       86.063      276.154
     2288        1.001        3.724            1      251.517      106.589      274.379
     2289        0.963        3.770            1      253.815       76.113      272.185
     2290        0.954        3.723            1      252.295       83.581      276.212
     2291        0.873        3.736            1      252.164       63.761      275.560
     2292        0.849        3.787            1      253.510       64.991      276.232
     2293        0.971        3.697            1      251.427       67.709      273.502
     2294        1.053        3.703            1      253.601       53.077      278.302
     2295        1.124        3.706            1      253.869       50.756      277.524
     2296        1.027        3.774            1      255.198       41.578      275.138
     2297        0.854        3.779            1      254.350       69.605      274.288
     2298        0.909        3.708            1      250.440       76.308      271.448
     2299        0.919        3.723            1      253.022       64.378      276.849
     2300        0.993        3.764            1      253.750       58.852      273.680
     2301        0.938        3.761            1      253.372       62.331      274.402
     2302        0.821        3.719            1      251.536       66.851      275.034
     2303        1.064        3.745            1      254.853       59.894      276.319
     2304        0.911        3.762            1      253.016       92.165      274.517
     2305        0.536        3.775            1      253.673       64.934      276.289
     2306        0.317        3.775            1      252.547       63.258      275.475
     2307        0.235        3.761            1      253.676       50.250      280.428
     2308        0.301        3.762            1      252.822       61.159      275.377
     2309        0.347        3.763            1      253.165       75.143      274.304
     2310        0.265        3.698            1      251.799       68.289      275.663
     2311        0.244        3.763            1      254.615       77.057      274.619
     2312        0.293        3.692            1      252.676       77.355      277.726
     2313        0.258        3.704            1      252.253       73.960      275.351
     2314        0.405        3.753            1      251.792       96.534      269.329
     2315        0.329        3.769            1      253.758       95.730      273.215
     2316        0.175        3.661            1      250.507       73.137      275.446
     2317        0.321        3.734            1      251.523       75.518      273.238
     2318        0.443        3.742            1      252.660       87.402      274.673
     2319        0.281        3.729            1      254.291      102.235      276.743
     2320        0.310        3.719            1      251.742       62.021      275.472
     2321        0.338        3.725            1      250.513       68.328      272.896
     2322        0.385        3.766            1      254.035       57.501      275.650
     2323        0.276        3.719            1      252.646       70.827      274.864
     2324        0.354        3.725            1      252.926       41.699      273.989
     2325        0.284        3.709            1      252.548       74.658      275.716
     2326        0.252        3.756            1      253.377       61.213      278.593
     2327        0.180        3.721            1      253.077       71.908      279.085
     2328        0.269        3.770            1      255.012       71.784      279.246
     2329        0.284        3.767            1      253.951       63.113      276.974
     2330        0.376        3.762            1      252.180       78.694      271.550
     2331        0.321        3.714            1      252.041       65.822      274.154
     2332        0.300        3.771            1      253.744       58.277      274.279
     2333        0.235        3.743            1      253.775       60.582      277.003
     2334        0.306        3.733            1      253.182       56.438      274.665
     2335        0.291        3.734            1      253.410       59.724      275.999
     2336        0.344        3.720            1      250.374       64.943      276.257
     2337        0.319        3.747            1      251.152       72.334      272.009
     2338        0.353        3.721            0      252.209       62.777      276.590
     2339        0.305        3.745            1      252.123       66.065      275.444
     2340        0.240        3.736            1      252.210       79.884      274.805
     2341        0.197        3.685            1      252.778       64.711      275.613
     2342        0.154        3.725            1      252.766       78.660      275.057
     2343        0.342        3.700            1      249.638       62.352      273.224
     2344        0.390        3.763            1      253.719       84.062      276.488
     2345        0.211        3.713            1      252.652       58.596      277.985
     2346        0.455        3.728            1      252.656       69.576      273.053
     2347        0.259        3.680            1      251.939       46.119      280.847
     2348        0.340        3.761            1      251.923       49.546      271.869
     2349        0.230        3.712            1      251.516       51.735      273.622
     2350        0.235        3.746            1      252.358       71.186      274.321
     2351        0.176        3.744            1      254.199       61.293      276.049
     2352        0.404        3.744            1      251.237       49.105      272.168
     2353        0.316        3.777            1      252.605       40.619      275.646
     2354        0.338        3.745            1      251.861       42.530      274.595
     2355        0.248        3.766            1      253.502       60.536      277.173
     2356        0.243        3.747            1      254.058       68.681      275.427
     2357        0.297        3.767            1      253.795       51.838      280.386
     2358        0.434        3.720            1      250.479       70.342      272.988
     2359        0.228        3.737            1      251.981       43.094      275.921
     2360        0.231        3.677            1      251.338       63.858      276.912
     2361        0.246        3.782            1      255.053       43.750      274.915
     2362        0.217        3.738            1      252.464       57.605      277.226
     2363        0.288        3.713            1      252.966       47.162      275.627
     2364        0.475        3.713            1      251.232       80.779      274.163
     2365        0.382        3.757            1      252.975       51.103      272.477
     2366        0.305        3.724            1      253.229       47.671      273.238
     2367        0.207        3.722            1      254.642       49.698      278.162
     2368        0.186        3.712            1      253.686       57.485      277.005
     2369        0.211        3.751            1      254.324       53.384      275.946
     2370        0.132        3.705            1      253.435       57.696      278.603
     2371        0.282        3.765            1      253.273       58.025      274.770
     2372        0.187        3.730            1      252.478       49.582      275.607
     2373        0.125        3.737            1      254.245       70.622      278.853
     2374        0.168        3.747            1      254.493       51.834      275.950
     2375        0.245        3.733            1      252.807       69.011      278.341
     2376        0.248        3.747            1      252.436       56.517      273.805
     2377        0.178        3.741            1      253.263       62.389      274.630
     2378        0.197        3.705            1      251.446       66.829      274.365
     2379        0.216        3.775            1      254.504       77.765      279.324
     2380        0.315        3.765            1      253.979      117.956      272.970
     2381        0.255        3.751            1      253.237       84.235      276.943
     2382        0.246        3.689            1      251.656       70.786      273.871
     2383        0.324        3.750            1      252.742       81.750      275.421
     2384        0.274        3.736            1      252.845       91.384      277.821
     2385        0.224        3.719            1      252.279       84.736      271.672
     2386        0.250        3.748            1      253.326       93.931      275.400
     2387        0.308        3.743            1      253.601       80.485      275.664
     2388        0.366        3.752            1      252.847       60.117      275.745
     2389        0.268        3.747            1      255.512       78.295      279.871
     2390        0.163        3.694            1      251.578       56.901      272.646
     2391        0.168        3.720            1      254.200       86.668      280.377
     2392        0.253        3.719            1      251.550       73.673      273.036
     2393        0.172        3.733            1      254.445       78.337      275.694
     2394        0.208        3.757            1      254.593       95.078      277.110
     2395        0.293        3.740            1      253.730       84.235      276.044
     2396        0.237        3.706            1      252.876       90.981      276.031
     2397        0.144        3.714            1      252.005       99.023      273.607
     2398        0.144        3.753            1      254.723       77.972      275.407
     2399        0.122        3.738            1      252.446       62.843      273.235
     2400        0.266        3.696            1      251.229       71.134      276.699
     2401        0.702        3.754            1      251.132       80.172      269.495
     2402        0.274        3.749            1      251.638       79.746      273.212
     2403        0.262        3.730            1      253.504       74.745      277.084
     2404        0.363        3.744            1      251.931       72.228      273.022
     2405        0.272        3.760            1      254.133       61.925      277.126
     2406        0.269        3.721            1      252.536       80.076      275.014
     2407        0.336        3.764            1      253.710       88.379      275.384
     2408        0.199        3.759            1      254.213       75.127      272.459
     2409        0.257        3.735            1      254.547       72.984      275.629
     2410        0.171        3.764            1      253.878       77.566      277.456
     2411        0.181        3.713            1      252.970       88.125      277.307
     2412        0.186        3.692            1      253.919       78.465      278.338
     2413        0.192        3.701            1      250.467       85.734      270.913
     2414        0.178        3.700            1      255.569       79.050      276.326
     2415        0.278        3.737            1      252.425       40.650      275.797
     2416        0.149        3.715            1      252.935       70.436      274.346
     2417        0.217        3.717            1      253.042       65.662      277.228
     2418        0.333        3.748            1      254.603       75.688      274.467
     2419        0.196        3.702            1      252.190       67.627      273.579
     2420        0.199        3.757            1      254.795       68.152      277.453
     2421        0.735        3.715            1      253.463      105.125      276.958
     2422        0.790        3.743            1      253.885       90.004      276.418
     2423        0.854        3.784            1      254.842       83.929      279.804
     2424        0.992        3.765            1      253.711       91.082      276.798
     2425        0.892        3.755            1      253.687      115.914      277.100
     2426        0.841        3.767            1      253.624       97.924      274.541
     2427        0.824        3.780            1      253.870      111.460      277.950
     2428        0.880        3.783            1      254.722      123.521      277.661
     2429        0.968        3.734            1      252.703       80.155      276.455
     2430        0.935        3.756            1      253.817       93.038      275.979
     2431        0.798        3.710            1      252.892       94.666      275.345
     2432        0.828        3.710            1      251.628       94.254      276.288
     2433        0.969        3.757            1      252.175      103.465      279.181
     2434        0.833        3.758            1      254.575       84.873      275.625
     2435        1.064        3.786            1      252.652       94.949      273.027
     2436        0.924        3.791            1      253.909      114.069      275.763
     2437        0.966        3.788            1      253.674       99.624      273.388
     2438        0.828        3.711            1      251.820      105.806      272.762
     2439        0.955        3.730            1      250.618       95.138      274.689
     2440        0.911        3.777            1      253.499       90.646      277.979
     2441        0.885        3.745            1      254.000       91.705      280.985
     2442        0.969        3.799            1      253.611       91.946      272.417
     2443        0.769        3.725            1      251.517       98.621      277.610
     2444        0.911        3.749            1      252.208       81.624      271.716
     2445        0.973        3.819            1      255.126       82.920      275.549
     2446        0.943        3.754            1      251.348       96.344      273.538
     2447        0.858        3.760            1      254.663       85.785      277.971
     2448        0.781        3.785            1      254.664       72.299      276.911
     2449        1.004        3.811            1      255.087       63.289      274.139
     2450        0.902        3.744            1      251.562       45.483      275.073
     2451        0.981        3.761            1      251.706       64.932      273.957
     2452        0.947        3.758            1      253.526       46.143      277.561
     2453        1.105        3.787            1      252.629       39.321      269.936
     2454        0.946        3.756            1      252.349       56.534      277.944
     2455        0.995        3.770            1      253.892       66.330      274.290
     2456        0.786        3.709            1      253.252       77.487      276.026
     2457        0.829        3.774            1      254.696       82.881      278.359
     2458        0.880        3.760            1      252.606       90.518      273.029
     2459        0.887        3.778            1      255.472       83.306      279.367
     2460        1.032        3.761            1      253.141       63.493      275.466
     2461        0.852        3.771            1      254.154       58.002      275.101
     2462        0.841        3.722            1      253.270       63.862      274.808
     2463        0.769        3.730            1      254.194       72.829      275.102
     2464        0.916        3.749            1      255.254       57.512      277.218
     2465        0.823        3.737            1      251.899       77.370      274.889
     2466        0.918        3.782            1      254.494       80.203      276.004
     2467        0.866        3.756            1      253.189       81.444      275.754
     2468        0.809        3.795            1      255.597       79.339      278.190
     2469        0.899        3.703            1      251.866       79.784      274.800
     2470        0.926        3.774            1      254.494       67.925      276.742
     2471        0.861        3.723            1      253.307       52.798      277.980
     2472        1.006        3.800            1      253.899       63.163      278.465
     2473        0.944        3.769            1      253.760       49.530      274.255
     2474        1.090        3.773            1      252.124       66.685      275.923
     2475        0.970        3.736            1      251.797       72.458      274.479
     2476        0.837        3.759            1      252.946       72.803      278.333
     2477        0.984        3.759            1      250.980       85.454      273.619
     2478        0.859        3.776            1      254.851       90.163      275.373
     2479        0.786        3.732            1      253.322      109.556      276.109
     2480        1.395        3.772            1      254.895       63.720      278.930
     2481        1.387        3.758            1      252.032       68.126      268.628
     2482        1.366        3.777            1      254.721       66.725      275.159
     2483        1.450        3.718            1      249.534       72.188      276.345
     2484        1.377        3.750            1      252.013       79.846      274.745
     2485        1.382        3.803            1      255.106       85.853      275.945
     2486        1.339        3.760            1      251.913       73.400      274.885
     2487        1.404        3.746            1      252.631       79.086      274.753
     2488        1.393        3.767            1      251.909       61.977      271.671
     2489        1.360        3.773            1      253.696       73.233      274.410
     2490        1.296        3.802            1      253.880       60.198      274.381
     2491        1.381        3.776            1      254.913       96.581      276.789
     2492        1.436        3.769            1      252.761       95.471      271.508
     2493        1.424        3.775            1      252.949       88.307      276.393
     2494        0.956        3.756            1      253.688       85.936      276.510
     2495        1.310        3.775            1      253.348       76.843      272.881
     2496        1.315        3.734            1      250.522       77.342      272.321
     2497        0.987        3.739            1      252.198       65.611      278.073
     2498        0.976        3.799            1      255.609       74.432      273.935
     2499        0.787        3.716            1      251.989       74.653      274.098
     2500        0.635        3.723            1      254.289       64.801      280.524
     2501        0.530        3.728            1      251.710       60.184      271.692
     2502        0.224        3.745            1      251.147       70.904      271.523
     2503        0.298        3.703            1      252.449       84.944      278.101
     2504        0.373        3.745            1      252.788       70.768      271.059
     2505        0.193        3.714            1      253.026       72.471      276.192
     2506        0.326        3.700            1      252.094       66.724      274.523
     2507        0.536        3.724            1      252.161       55.430      273.825
     2508        0.405        3.735            1      253.518       68.844      276.777
     2509        0.298        3.755            1      253.604       66.293      272.647
     2510        0.310        3.770            1      254.340       70.829      275.571
     2511        0.479        3.736            1      251.462       69.389      274.506
     2512        0.373        3.749            1      253.107       78.484      272.824
     2513        0.472        3.696            1      249.739       76.150      269.374
     2514        0.373        3.739            1      252.310       75.598      273.639
     2515        0.328        3.713            1      252.136       84.082      273.934
     2516        0.389        3.742            1      253.135       74.224      275.998
     2517        0.281        3.715            1      250.864       76.678      271.918
     2518        0.380        3.734            1      252.512       69.992      275.377
     2519        0.281        3.792            1      253.912       88.115      275.674
     2520        0.192        3.720            1      252.006       76.667      273.033
     2521        0.197        3.742            1      254.607       81.665      281.408
     2522        0.182        3.724            1      253.866       92.304      275.048
     2523        0.253        3.713            1      252.972      106.085      274.704
     2524        0.298        3.726            1      252.178       70.699      274.507
     2525        0.308        3.755            1      252.276       78.593      275.206
     2526        0.241        3.745            1      253.741       73.917      278.615
     2527        0.326        3.772            1      255.139       71.537      276.056
     2528        0.132        3.697            1      251.284       51.556      274.671
     2529        0.297        3.756            1      255.146       70.333      275.691
     2530        0.341        3.742            1      253.049       67.628      279.122
     2531        0.370        3.776            1      253.890       67.242      272.715
     2532        0.250        3.726            1      252.828       57.113      275.005
     2533        0.237        3.744            1      254.074       73.868      276.723
     2534        0.339        3.785            1      254.685       64.804      277.892
     2535        0.198        3.731            1      252.960       64.594      276.609
     2536        0.188        3.738            1      255.583       69.492      278.252
     2537        0.274        3.734            1      254.336       66.875      276.687
     2538        0.357        3.724            1      253.320       76.380      276.857
     2539        0.309        3.764            1      255.333       69.749      276.219
     2540        0.126        3.738            1      254.472       94.220      276.079
     2541        0.202        3.686            1      253.332       96.735      276.404
     2542        0.298        3.723            1      252.630       79.301      276.108
     2543        0.225        3.708            1      251.915       74.973      274.686
     2544        0.370        3.810            1      255.541       78.965      277.145
     2545        0.389        3.721            1      252.142       93.608      273.837
     2546        0.341        3.745            1      252.672       64.612      274.372
     2547        0.229        3.730            1      252.431       71.502      272.851
     2548        0.391        3.727            1      252.949       67.879      272.727
     2549        0.219        3.749            1      254.240       61.779      276.115
     2550        0.444        3.785            1      253.081       92.957      272.546
     2551        0.312        3.779            1      253.617       68.424      278.049
     2552        0.264        3.752            1      254.234       72.448      278.884
     2553        0.354        3.757            1      254.832       81.813      280.139
     2554        0.242        3.755            1      254.262       91.795      276.742
     2555        0.208        3.774            1      255.523       85.480      278.835
     2556        0.227        3.753            1      252.590       73.831      277.651
     2557        0.236        3.741            1      255.041       78.507      281.501
     2558        0.311        3.763            1      253.280      109.427      277.404
     2559        0.274        3.719            1      253.173      104.224      276.113
     2560        0.234        3.758            1      253.025      105.750      275.279
     2561        0.188        3.715            1      252.872       89.146      277.704
     2562        0.184        3.731            1      253.005       86.259      276.472
     2563        0.235        3.749            1      253.250      102.555      272.747
     2564        0.192        3.705            1      251.881      109.024      276.808
     2565        0.313        3.803            1      254.851      102.927      273.092
     2566        0.187        3.773            1      254.607      116.524      274.882
     2567        0.162        3.701            1      252.440      103.613      275.689
     2568        0.237        3.752            1      252.718       95.826      274.858
     2569        0.356        3.793            1      253.828       71.375      276.720
     2570        0.260        3.743            1      250.933       87.200      275.241
     2571        0.254        3.742            1      251.593       93.920      275.730
     2572        0.359        3.756            1      252.479       95.031      270.880
     2573        0.223        3.755            1      252.919       89.842      274.125
     2574        0.192        3.719            1      253.570       79.175      274.705
     2575        0.249        3.696            1      252.393       90.684      274.144
     2576        0.278        3.758            1      253.503      107.080      279.119
     2577        0.281        3.750            1      253.172       99.113      276.277
     2578        0.266        3.720            1      254.942       92.190      276.440
     2579        0.207        3.705            1      252.886       87.249      272.660
     2580        0.279        3.739            1      252.502       84.203      274.434
     2581        0.246        3.713            1      251.627      105.889      270.899
     2582        0.341        3.722            1      251.559      106.673      270.657
     2583        0.382        3.745            1      252.656      107.667      274.357
     2584        0.349        3.726            1      254.348      101.229      275.620
     2585        0.161        3.709            1      255.271       84.010      277.306
     2586        0.310        3.740            1      252.053       89.088      275.716
     2587        0.130        3.748            1      253.798       74.570      275.478
     2588        0.235        3.722            1      252.041       86.117      276.295
     2589        0.270        3.735            1      253.303       80.067      274.067
     2590        0.281        3.753            1      253.916       85.089      278.051
     2591        0.261        3.768            1      252.659       83.067      275.899
     2592        0.344        3.744            1      252.856      100.779      276.630
     2593        0.330        3.791            1      253.573      106.812      275.076
     2594        0.261        3.735            1      254.597      109.267      276.530
     2595        0.442        3.784            1      253.419       99.739      277.346
     2596        0.327        3.724            1      252.613       98.983      272.496
     2597        0.216        3.804            1      257.790       87.476      281.446
     2598        0.263        3.744            1      253.796       85.895      276.352
     2599        0.240        3.724            1      252.284      104.928      274.899
     2600        0.240        3.751            1      255.298      100.135      278.488
     2601        0.237        3.728            1      253.666       97.213      278.180
     2602        0.248        3.722            1      252.530       83.253      275.816
     2603        0.265        3.744            1      252.787       77.046      274.216
     2604        0.183        3.718            1      252.684       89.929      275.272
     2605        0.261        3.761            1      253.598       91.545      273.726
     2606        0.169        3.736            1      253.233       77.243      275.920
     2607        0.199        3.725            1      252.887       92.355      276.796
     2608        0.219        3.746            1      253.669       81.142      276.311
     2609        0.316        3.742            1      251.801       84.089      271.395
     2610        0.298        3.747            1      252.877       92.424      273.463
     2611        0.281        3.757            1      252.847       87.278      276.620
     2612        0.307        3.762            1      253.811       91.686      273.668
     2613        0.269        3.702            1      251.989      101.785      273.601
     2614        0.218        3.724            1      253.678       74.596      276.140
     2615        0.284        3.732            1      252.892       80.254      274.428
     2616        0.240        3.749            0      252.883       83.380      277.334
     2617        0.275        3.737            1      253.816       92.618      279.684
     2618        0.310        3.752            1      252.061      102.765      273.374
     2619        0.237        3.687            1      251.758      106.261      273.998
     2620        0.174        3.731            1      253.562      104.941      278.419
     2621        0.361        3.745            1      252.677      111.716      272.846
     2622        0.246        3.790            1      255.335      124.313      277.388
     2623        0.314        3.758            1      253.272      104.069      274.046
     2624        0.196        3.758            1      253.405      121.666      274.768
     2625        0.393        3.754            1      251.533      113.222      274.953
     2626        0.449        3.748            1      252.194       98.546      270.915
     2627        0.364        3.782            1      256.150       96.384      279.331
     2628        0.377        3.729            1      251.823      106.671      267.824
     2629        0.402        3.733            0      250.758       82.513      270.747
     2630        0.268        3.741            1      252.301       82.781      273.622
     2631        0.232        3.742            1      252.409       82.703      274.028
     2632        0.345        3.719            1      251.578       95.658      273.439
     2633        0.233        3.734            1      254.423       83.892      277.463
     2634        0.371        3.739            1      252.457       75.256      275.834
     2635        0.310        3.720            1      252.339       81.465      270.447
     2636        0.197        3.758            1      254.745       95.381      275.913
     2637        0.481        3.751            1      252.327      104.298      273.921
     2638        0.297        3.713            1      252.939       87.040      275.266
     2639        0.425        3.759            1      252.980      107.219      273.618
     2640        0.187        3.725            1      252.267       85.430      275.008
     2641        0.338        3.740            1      251.884       91.473      271.364
     2642        0.243        3.720            1      253.180      105.628      274.586
     2643        0.350        3.723            1      253.109      102.419      274.095
     2644        0.273        3.746            1      253.381       92.982      276.991
     2645        0.367        3.751            1      252.017      100.695      273.511
     2646        0.380        3.765            1      253.220       86.516      272.257
     2647        0.314        3.734            1      252.716       91.448      272.882
     2648        0.186        3.703            1      250.820       93.767      275.059
     2649        0.158        3.707            1      253.516       92.733      276.242
     2650        0.164        3.737            1      253.908      105.434      276.092
     2651        0.162        3.718            1      253.629       90.648      275.673
     2652        0.184        3.782            1      255.897      100.541      277.660
     2653        0.275        3.710            1      254.177       88.857      276.920
     2654        0.213        3.713            1      255.431       92.902      282.266
     2655        0.335        3.768            1      254.439       88.985      278.284
     2656        0.309        3.746            1      255.776       78.701      280.229
     2657        0.159        3.740            1      253.238       95.816      277.060
     2658        0.287        3.728            1      252.067       84.848      275.638
     2659        0.247        3.755            1      252.960       98.169      278.778
     2660        0.359        3.747            1      253.089       84.601      274.543
     2661        0.314        3.693            1      253.090       89.944      277.621
     2662        0.202        3.751            1      255.328      102.837      281.407
     2663        0.403        3.751            1      253.618       92.998      274.934
     2664        0.250        3.735            1      252.157       77.551      274.416
     2665        0.307        3.732            1      252.979       82.436      273.395
     2666        0.261        3.759            1      253.374       82.669      276.367
     2667        0.426        3.732            0      251.966       88.654      271.924
     2668        0.571        3.748            1      251.870      100.144      271.770
     2669        0.296        3.713            1      252.870      105.447      279.262
     2670        0.239        3.723            1      253.277       84.284      276.936
     2671        0.306        3.758            1      253.808       74.096      275.163
     2672        0.311        3.703            1      251.476       81.645      271.321
     2673        0.186        3.712            1      253.652       83.048      277.397
     2674        0.314        3.779            1      253.450       84.044      273.205
     2675        0.227        3.758            1      253.791       91.712      276.599
     2676        0.205        3.704            1      253.557       91.114      278.432
     2677        0.271        3.726            1      253.245       72.912      274.799
     2678        0.260        3.739            1      251.291       71.006      277.144
     2679        0.212        3.732            1      252.835       86.582      278.391
     2680        0.263        3.741            1      253.144       67.328      276.236
     2681        0.257        3.738            1      252.580       68.578      272.490
     2682        0.263        3.723            1      251.175       73.968      275.157
     2683        0.186        3.732            1      254.117       70.707      278.839
     2684        0.273        3.722            1      251.397       68.997      275.071
     2685        0.183        3.728            1      253.223       86.567      275.069
     2686        0.264        3.751            1      253.083       89.718      276.349
     2687        0.273        3.746            1      253.220       74.023      275.815
     2688        0.251        3.746            1      255.056       96.611      280.985
     2689        0.270        3.728            1      252.791       93.248      276.286
     2690        0.251        3.706            1      253.204      105.027      278.897
     2691        0.507        3.731            1      252.405      122.102      272.640
     2692        0.265        3.748            1      252.154       71.025      271.596
     2693        0.231        3.741            1      253.127      119.878      275.544
     2694        0.241        3.755            1      252.840       90.907      277.493
